,Unnamed: 0,spk1,spk1_fid,spk1_path,spk2,spk2_fid,spk2_path,noise_type,noise_db,noise_path,mixture_path,overlap_ms,s1_silence_start_ms,s1_silence_end_ms
2342,2342,37F,sx78,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx78.wav,02M,si1455,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/si1455.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/37F/straightcam/sx78.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx78_02M_si1455.wav,4000,4000.0,4000.0
2343,2343,37F,sx80,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx80.wav,13F,si1947,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/si1947.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/37F/straightcam/sx80.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx80_13F_si1947.wav,3946,3946.6875,4000.0
2344,2344,37F,sx81,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx81.wav,39M,si2171,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/si2171.wav,White,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/-5/volunteers/37F/straightcam/sx81.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx81_39M_si2171.wav,4000,4000.0,4000.0
2345,2345,37F,sx82,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx82.wav,51F,sx309,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/sx309.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/37F/straightcam/sx82.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx82_51F_sx309.wav,4000,4000.0,4000.0
2346,2346,37F,sx83,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx83.wav,04M,si1842,/project/pi_mfiterau_umass_edu/TCD_TIMIT/04M/straightcam/si1842.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/37F/straightcam/sx83.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx83_04M_si1842.wav,4000,4000.0,4000.0
2347,2347,37F,sx84,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx84.wav,16M,sx284,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sx284.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/37F/straightcam/sx84.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx84_16M_sx284.wav,4000,4000.0,4000.0
2348,2348,37F,sx85,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx85.wav,22M,si1700,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/si1700.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/37F/straightcam/sx85.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx85_22M_si1700.wav,4000,4000.0,4000.0
2349,2349,37F,sx86,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx86.wav,51F,si2197,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/si2197.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/37F/straightcam/sx86.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx86_51F_si2197.wav,4000,4000.0,4000.0
2350,2350,37F,sx87,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx87.wav,40F,sx112,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/sx112.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/37F/straightcam/sx87.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx87_40F_sx112.wav,4000,4000.0,4000.0
2351,2351,37F,sx88,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx88.wav,20M,sx243,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/sx243.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/37F/straightcam/sx88.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/37F_sx88_20M_sx243.wav,4000,4000.0,4000.0
2352,2352,21M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sa1.wav,51F,sx128,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/sx128.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/21M/straightcam/sa1.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sa1_51F_sx128.wav,4000,4000.0,4000.0
2353,2353,21M,sa2,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sa2.wav,38F,si2255,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/si2255.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/21M/straightcam/sa2.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sa2_38F_si2255.wav,4000,4000.0,4000.0
2354,2354,21M,si1055,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1055.wav,32F,sx25,/project/pi_mfiterau_umass_edu/TCD_TIMIT/32F/straightcam/sx25.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/21M/straightcam/si1055.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1055_32F_sx25.wav,4000,4000.0,4000.0
2355,2355,21M,si1148,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1148.wav,46F,si1750,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si1750.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/21M/straightcam/si1148.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1148_46F_si1750.wav,4000,4000.0,4000.0
2356,2356,21M,si1151,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1151.wav,03F,sx308,/project/pi_mfiterau_umass_edu/TCD_TIMIT/03F/straightcam/sx308.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/21M/straightcam/si1151.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1151_03F_sx308.wav,3968,3968.0625,4000.0
2357,2357,21M,si1324,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1324.wav,14M,si610,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si610.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/21M/straightcam/si1324.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1324_14M_si610.wav,3669,3669.375,4000.0
2358,2358,21M,si1332,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1332.wav,24M,si821,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/si821.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/21M/straightcam/si1332.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1332_24M_si821.wav,4000,4000.0,4000.0
2359,2359,21M,si1334,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1334.wav,42M,sx141,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/sx141.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/21M/straightcam/si1334.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1334_42M_sx141.wav,4000,4000.0,4000.0
2360,2360,21M,si1420,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1420.wav,46F,si994,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si994.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/21M/straightcam/si1420.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1420_46F_si994.wav,4000,4000.0,4000.0
2361,2361,21M,si1422,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1422.wav,52M,sx423,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx423.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/21M/straightcam/si1422.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1422_52M_sx423.wav,4000,4000.0,4000.0
2362,2362,21M,si1507,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1507.wav,20M,sx416,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/sx416.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/21M/straightcam/si1507.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1507_20M_sx416.wav,4000,4000.0,4000.0
2363,2363,21M,si1515,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1515.wav,16M,sx374,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sx374.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/21M/straightcam/si1515.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1515_16M_sx374.wav,2986,2986.6875,4000.0
2364,2364,21M,si1599,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1599.wav,31F,si1353,/project/pi_mfiterau_umass_edu/TCD_TIMIT/31F/straightcam/si1353.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/21M/straightcam/si1599.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1599_31F_si1353.wav,4000,4000.0,4000.0
2365,2365,21M,si1685,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1685.wav,02M,sx116,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx116.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/21M/straightcam/si1685.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1685_02M_sx116.wav,4000,4000.0,4000.0
2366,2366,21M,si1776,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1776.wav,26M,sx37,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/sx37.wav,White,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/-5/volunteers/21M/straightcam/si1776.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1776_26M_sx37.wav,4000,4000.0,4000.0
2367,2367,21M,si1778,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1778.wav,46F,sx103,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx103.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/21M/straightcam/si1778.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1778_46F_sx103.wav,4000,4000.0,4000.0
2368,2368,21M,si1781,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1781.wav,37F,sx175,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx175.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/21M/straightcam/si1781.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1781_37F_sx175.wav,2752,2752.0625,4000.0
2369,2369,21M,si1913,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1913.wav,14M,sx77,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx77.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/21M/straightcam/si1913.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1913_14M_sx77.wav,4000,4000.0,4000.0
2370,2370,21M,si1962,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si1962.wav,52M,sx420,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx420.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/21M/straightcam/si1962.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si1962_52M_sx420.wav,4000,4000.0,4000.0
2371,2371,21M,si2050,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si2050.wav,02M,sx295,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx295.wav,Street,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/-5/volunteers/21M/straightcam/si2050.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si2050_02M_sx295.wav,3562,3562.6875,4000.0
2372,2372,21M,si2053,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si2053.wav,24M,sx281,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sx281.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/21M/straightcam/si2053.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si2053_24M_sx281.wav,4000,4000.0,4000.0
2373,2373,21M,si2137,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si2137.wav,19M,si1502,/project/pi_mfiterau_umass_edu/TCD_TIMIT/19M/straightcam/si1502.wav,Car,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/10/volunteers/21M/straightcam/si2137.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si2137_19M_si1502.wav,3989,3989.375,4000.0
2374,2374,21M,si2145,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si2145.wav,05F,sx417,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx417.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/21M/straightcam/si2145.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si2145_05F_sx417.wav,4000,4000.0,4000.0
2375,2375,21M,si2229,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si2229.wav,17F,sx288,/project/pi_mfiterau_umass_edu/TCD_TIMIT/17F/straightcam/sx288.wav,LR,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/-5/volunteers/21M/straightcam/si2229.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si2229_17F_sx288.wav,3221,3221.375,4000.0
2376,2376,21M,si2315,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si2315.wav,02M,sx18,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx18.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/21M/straightcam/si2315.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si2315_02M_sx18.wav,3733,3733.375,4000.0
2377,2377,21M,si516,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si516.wav,52M,sx326,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx326.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/21M/straightcam/si516.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si516_52M_sx326.wav,4000,4000.0,4000.0
2378,2378,21M,si518,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si518.wav,32F,sx377,/project/pi_mfiterau_umass_edu/TCD_TIMIT/32F/straightcam/sx377.wav,White,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/-5/volunteers/21M/straightcam/si518.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si518_32F_sx377.wav,4000,4000.0,4000.0
2379,2379,21M,si521,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si521.wav,12M,sx321,/project/pi_mfiterau_umass_edu/TCD_TIMIT/12M/straightcam/sx321.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/21M/straightcam/si521.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si521_12M_sx321.wav,4000,4000.0,4000.0
2380,2380,21M,si694,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si694.wav,10M,si744,/project/pi_mfiterau_umass_edu/TCD_TIMIT/10M/straightcam/si744.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/21M/straightcam/si694.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si694_10M_si744.wav,4000,4000.0,4000.0
2381,2381,21M,si702,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si702.wav,06M,si2043,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2043.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/21M/straightcam/si702.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si702_06M_si2043.wav,4000,4000.0,4000.0
2382,2382,21M,si704,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si704.wav,52M,sx322,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx322.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/21M/straightcam/si704.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si704_52M_sx322.wav,4000,4000.0,4000.0
2383,2383,21M,si790,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si790.wav,19M,sx48,/project/pi_mfiterau_umass_edu/TCD_TIMIT/19M/straightcam/sx48.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/21M/straightcam/si790.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si790_19M_sx48.wav,4000,4000.0,4000.0
2384,2384,21M,si793,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si793.wav,10M,sx205,/project/pi_mfiterau_umass_edu/TCD_TIMIT/10M/straightcam/sx205.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/21M/straightcam/si793.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si793_10M_sx205.wav,3925,3925.375,4000.0
2385,2385,21M,si815,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si815.wav,38F,sx366,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/sx366.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/21M/straightcam/si815.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si815_38F_sx366.wav,3328,3328.0625,4000.0
2386,2386,21M,si877,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si877.wav,38F,sx451,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/sx451.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/21M/straightcam/si877.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si877_38F_sx451.wav,4000,4000.0,4000.0
2387,2387,21M,si885,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si885.wav,16M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sa1.wav,Babble,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/5/volunteers/21M/straightcam/si885.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si885_16M_sa1.wav,4000,4000.0,4000.0
2388,2388,21M,si952,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si952.wav,51F,sx209,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/sx209.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/21M/straightcam/si952.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si952_51F_sx209.wav,4000,4000.0,4000.0
2389,2389,21M,si969,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/si969.wav,05F,si951,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/si951.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/21M/straightcam/si969.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_si969_05F_si951.wav,4000,4000.0,4000.0
2390,2390,21M,sx154,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx154.wav,32F,sx199,/project/pi_mfiterau_umass_edu/TCD_TIMIT/32F/straightcam/sx199.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/21M/straightcam/sx154.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx154_32F_sx199.wav,4000,4000.0,4000.0
2391,2391,21M,sx155,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx155.wav,59F,si1325,/project/pi_mfiterau_umass_edu/TCD_TIMIT/59F/straightcam/si1325.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/21M/straightcam/sx155.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx155_59F_si1325.wav,4000,4000.0,4000.0
2392,2392,21M,sx156,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx156.wav,47M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sa1.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/21M/straightcam/sx156.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx156_47M_sa1.wav,4000,4000.0,4000.0
2393,2393,21M,sx157,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx157.wav,14M,si1427,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1427.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/21M/straightcam/sx157.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx157_14M_si1427.wav,3925,3925.375,4000.0
2394,2394,21M,sx158,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx158.wav,24M,sx20,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sx20.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/21M/straightcam/sx158.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx158_24M_sx20.wav,3733,3733.375,4000.0
2395,2395,21M,sx159,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx159.wav,38F,sx120,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/sx120.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/21M/straightcam/sx159.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx159_38F_sx120.wav,4000,4000.0,4000.0
2396,2396,21M,sx160,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx160.wav,22M,sx447,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/sx447.wav,Babble,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/15/volunteers/21M/straightcam/sx160.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx160_22M_sx447.wav,4000,4000.0,4000.0
2397,2397,21M,sx161,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx161.wav,43F,si1095,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/si1095.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/21M/straightcam/sx161.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx161_43F_si1095.wav,4000,4000.0,4000.0
2398,2398,21M,sx162,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx162.wav,20M,si692,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/si692.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/21M/straightcam/sx162.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx162_20M_si692.wav,4000,4000.0,4000.0
2399,2399,21M,sx163,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx163.wav,29M,si1517,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/si1517.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/21M/straightcam/sx163.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/21M_sx163_29M_si1517.wav,4000,4000.0,4000.0
