,spk1,spk1_fid,spk1_path,spk2,spk2_fid,spk2_path,noise_type,noise_db,noise_path,mixture_path
1595,46F,si2256,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si2256.wav,19M,si2294,/project/pi_mfiterau_umass_edu/TCD_TIMIT/19M/straightcam/si2294.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/46F/straightcam/si2256.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si2256_19M_si2294.wav
1596,46F,si2313,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si2313.wav,24M,sx183,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sx183.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/46F/straightcam/si2313.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si2313_24M_sx183.wav
1597,46F,si637,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si637.wav,05F,sx330,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx330.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/46F/straightcam/si637.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si637_05F_sx330.wav
1598,46F,si639,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si639.wav,16M,si2263,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/si2263.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/46F/straightcam/si639.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si639_16M_si2263.wav
1599,46F,si640,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si640.wav,01M,si530,/project/pi_mfiterau_umass_edu/TCD_TIMIT/01M/straightcam/si530.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/46F/straightcam/si640.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si640_01M_si530.wav
1600,46F,si725,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si725.wav,11F,sx42,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx42.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/46F/straightcam/si725.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si725_11F_sx42.wav
1601,46F,si731,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si731.wav,06M,sx248,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx248.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/46F/straightcam/si731.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si731_06M_sx248.wav
1602,46F,si824,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si824.wav,52M,si1259,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/si1259.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/46F/straightcam/si824.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si824_52M_si1259.wav
1603,46F,si869,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si869.wav,07F,si715,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/si715.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/46F/straightcam/si869.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si869_07F_si715.wav
1604,46F,si994,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si994.wav,39M,sx420,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/sx420.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/46F/straightcam/si994.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si994_39M_sx420.wav
1605,46F,si996,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si996.wav,40F,sx211,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/sx211.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/46F/straightcam/si996.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_si996_40F_sx211.wav
1606,46F,sx10,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx10.wav,50F,si1498,/project/pi_mfiterau_umass_edu/TCD_TIMIT/50F/straightcam/si1498.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/46F/straightcam/sx10.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx10_50F_si1498.wav
1607,46F,sx100,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx100.wav,05F,sx233,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx233.wav,Street,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/-5/volunteers/46F/straightcam/sx100.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx100_05F_sx233.wav
1608,46F,sx101,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx101.wav,59F,sx428,/project/pi_mfiterau_umass_edu/TCD_TIMIT/59F/straightcam/sx428.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/46F/straightcam/sx101.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx101_59F_sx428.wav
1609,46F,sx102,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx102.wav,04M,sx310,/project/pi_mfiterau_umass_edu/TCD_TIMIT/04M/straightcam/sx310.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/46F/straightcam/sx102.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx102_04M_sx310.wav
1610,46F,sx103,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx103.wav,43F,sx418,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sx418.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/46F/straightcam/sx103.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx103_43F_sx418.wav
1611,46F,sx104,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx104.wav,11F,sx126,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx126.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/46F/straightcam/sx104.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx104_11F_sx126.wav
1612,46F,sx11,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx11.wav,06M,si783,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si783.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/46F/straightcam/sx11.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx11_06M_si783.wav
1613,46F,sx12,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx12.wav,29M,si711,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/si711.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/46F/straightcam/sx12.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx12_29M_si711.wav
1614,46F,sx13,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx13.wav,42M,si2296,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/si2296.wav,LR,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/5/volunteers/46F/straightcam/sx13.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx13_42M_si2296.wav
1615,46F,sx14,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx14.wav,50F,si1592,/project/pi_mfiterau_umass_edu/TCD_TIMIT/50F/straightcam/si1592.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/46F/straightcam/sx14.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx14_50F_si1592.wav
1616,46F,sx183,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx183.wav,30F,sx179,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/sx179.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/46F/straightcam/sx183.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx183_30F_sx179.wav
1617,46F,sx184,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx184.wav,12M,sx56,/project/pi_mfiterau_umass_edu/TCD_TIMIT/12M/straightcam/sx56.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/46F/straightcam/sx184.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx184_12M_sx56.wav
1618,46F,sx185,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx185.wav,47M,sx17,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx17.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/46F/straightcam/sx185.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx185_47M_sx17.wav
1619,46F,sx186,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx186.wav,22M,sx438,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/sx438.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/46F/straightcam/sx186.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx186_22M_sx438.wav
1620,46F,sx187,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx187.wav,05F,si612,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/si612.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/46F/straightcam/sx187.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx187_05F_si612.wav
1621,46F,sx188,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx188.wav,39M,si2171,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/si2171.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/46F/straightcam/sx188.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx188_39M_si2171.wav
1622,46F,sx189,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx189.wav,24M,sx20,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sx20.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/46F/straightcam/sx189.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx189_24M_sx20.wav
1623,46F,sx190,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx190.wav,52M,si1223,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/si1223.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/46F/straightcam/sx190.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx190_52M_si1223.wav
1624,46F,sx191,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx191.wav,52M,sx234,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx234.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/46F/straightcam/sx191.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx191_52M_sx234.wav
1625,46F,sx192,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx192.wav,19M,si849,/project/pi_mfiterau_umass_edu/TCD_TIMIT/19M/straightcam/si849.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/46F/straightcam/sx192.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx192_19M_si849.wav
1626,46F,sx193,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx193.wav,02M,si2085,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/si2085.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/46F/straightcam/sx193.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx193_02M_si2085.wav
1627,46F,sx194,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx194.wav,24M,sx9,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sx9.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/46F/straightcam/sx194.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx194_24M_sx9.wav
1628,46F,sx273,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx273.wav,39M,sx371,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/sx371.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/46F/straightcam/sx273.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx273_39M_sx371.wav
1629,46F,sx274,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx274.wav,21M,sx335,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx335.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/46F/straightcam/sx274.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx274_21M_sx335.wav
1630,46F,sx275,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx275.wav,19M,si859,/project/pi_mfiterau_umass_edu/TCD_TIMIT/19M/straightcam/si859.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/46F/straightcam/sx275.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx275_19M_si859.wav
1631,46F,sx276,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx276.wav,42M,si1219,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/si1219.wav,Street,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/10/volunteers/46F/straightcam/sx276.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx276_42M_si1219.wav
1632,46F,sx277,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx277.wav,37F,si1884,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/si1884.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/46F/straightcam/sx277.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx277_37F_si1884.wav
1633,46F,sx278,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx278.wav,21M,sx68,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx68.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/46F/straightcam/sx278.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx278_21M_sx68.wav
1634,46F,sx279,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx279.wav,03F,si578,/project/pi_mfiterau_umass_edu/TCD_TIMIT/03F/straightcam/si578.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/46F/straightcam/sx279.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx279_03F_si578.wav
1635,46F,sx280,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx280.wav,23M,si1628,/project/pi_mfiterau_umass_edu/TCD_TIMIT/23M/straightcam/si1628.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/46F/straightcam/sx280.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx280_23M_si1628.wav
1636,46F,sx281,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx281.wav,06M,sx429,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx429.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/46F/straightcam/sx281.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx281_06M_sx429.wav
1637,46F,sx282,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx282.wav,20M,si1225,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/si1225.wav,LR,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/5/volunteers/46F/straightcam/sx282.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx282_20M_si1225.wav
1638,46F,sx283,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx283.wav,21M,sx342,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx342.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/46F/straightcam/sx283.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx283_21M_sx342.wav
1639,46F,sx284,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx284.wav,29M,sx387,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/sx387.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/46F/straightcam/sx284.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx284_29M_sx387.wav
1640,46F,sx3,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx3.wav,01M,si2077,/project/pi_mfiterau_umass_edu/TCD_TIMIT/01M/straightcam/si2077.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/46F/straightcam/sx3.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx3_01M_si2077.wav
1641,46F,sx363,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx363.wav,16M,si1790,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/si1790.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/46F/straightcam/sx363.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx363_16M_si1790.wav
1642,46F,sx364,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx364.wav,47M,si1390,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/si1390.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/46F/straightcam/sx364.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx364_47M_si1390.wav
1643,46F,sx365,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx365.wav,16M,sx6,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sx6.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/46F/straightcam/sx365.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx365_16M_sx6.wav
1644,46F,sx366,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx366.wav,38F,si2168,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/si2168.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/46F/straightcam/sx366.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx366_38F_si2168.wav
1645,46F,sx367,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx367.wav,51F,sx215,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/sx215.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/46F/straightcam/sx367.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx367_51F_sx215.wav
1646,46F,sx368,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx368.wav,10M,sx116,/project/pi_mfiterau_umass_edu/TCD_TIMIT/10M/straightcam/sx116.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/46F/straightcam/sx368.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx368_10M_sx116.wav
1647,46F,sx369,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx369.wav,02M,si925,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/si925.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/46F/straightcam/sx369.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx369_02M_si925.wav
1648,46F,sx370,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx370.wav,17F,sx377,/project/pi_mfiterau_umass_edu/TCD_TIMIT/17F/straightcam/sx377.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/46F/straightcam/sx370.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx370_17F_sx377.wav
1649,46F,sx371,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx371.wav,40F,si1194,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/si1194.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/46F/straightcam/sx371.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx371_40F_si1194.wav
1650,46F,sx372,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx372.wav,42M,si866,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/si866.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/46F/straightcam/sx372.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx372_42M_si866.wav
1651,46F,sx373,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx373.wav,20M,sa2,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/sa2.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/46F/straightcam/sx373.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx373_20M_sa2.wav
1652,46F,sx374,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx374.wav,16M,si1090,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/si1090.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/46F/straightcam/sx374.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx374_16M_si1090.wav
1653,46F,sx4,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx4.wav,40F,si923,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/si923.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/46F/straightcam/sx4.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx4_40F_si923.wav
1654,46F,sx5,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx5.wav,30F,si2333,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/si2333.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/46F/straightcam/sx5.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx5_30F_si2333.wav
1655,46F,sx6,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx6.wav,24M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sa1.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/46F/straightcam/sx6.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx6_24M_sa1.wav
1656,46F,sx7,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx7.wav,16M,sx275,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sx275.wav,Car,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/10/volunteers/46F/straightcam/sx7.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/46F_sx7_16M_sx275.wav
